@relation 'Projet_de_données_Éco-DataLab (3)-weka.filters.unsupervised.attribute.AddExpression-E2026-A3-Nexpression-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.RenameAttribute-find([\\s\\S]+)-replaceage-R9-weka.filters.unsupervised.attribute.AddExpression-Eifelse(A2=1|A2=3|A2=7|A2=15|A2=26|A2=38,1,ifelse(A2=2,2,ifelse(A2=4|A2=5|A2=6|A2=13,3,ifelse(A2=8|A2=10,4,ifelse(A2=9|A2=11|A2=12|A2=30|A2=31|A2=32|A2=34,5,ifelse(A2=14|A2=27,6,ifelse(A2=16|A2=17|A2=19|A2=23|A2=24|A2=33|A2=40,7,ifelse(A2=18|A2=28|A2=36|A2=37,8,ifelse(A2=20,9,ifelse(A2=21|A2=25|A2=39,10,ifelse(A2=22|A2=29|A2=35,11,12)))))))))))-Nregion-weka.filters.unsupervised.attribute.NumericToNominal-R10-weka.filters.unsupervised.attribute.RenameNominalValues-R10-N1:Auvergne-Rhone-Alpes,2:Hauts-de-France,3:Provence-Alpes-Cote-d-Azur,4:Grand-Est,5:Occitanie,6:Normandie,7:Nouvelle-Aquitaine,8:Centre-Val-de-Loire,9:Corse,10:Bourgogne-Franche-Comte,11:Bretagne,12:Autre-weka.filters.unsupervised.attribute.Remove-R2-weka.filters.unsupervised.attribute.NumericToBinary-R7-weka.filters.unsupervised.attribute.AddExpression-E0.0-NA3/A1-weka.filters.unsupervised.attribute.AddExpression-EA3/A1-Nratio-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.AddExpression-E(A3 / A2) / A1-Npaiement_revenu_proportion-weka.filters.unsupervised.attribute.NumericToBinary-R4-weka.filters.unsupervised.attribute.NumericToBinary-R6-weka.filters.unsupervised.attribute.Remove-R11'

@attribute revenu numeric
@attribute duree numeric
@attribute montcred numeric
@attribute situfam_binarized {0,1}
@attribute ancienn numeric
@attribute cb_binarized {0,1}
@attribute incident_binarized {0,1}
@attribute age numeric
@attribute region {Auvergne-Rhone-Alpes,Hauts-de-France,Provence-Alpes-Cote-d-Azur,Grand-Est,Occitanie,Normandie,Nouvelle-Aquitaine,Centre-Val-de-Loire,Corse,Bourgogne-Franche-Comte,Bretagne}
@attribute ratio numeric

@data
745.378191,11,1490,0,18,0,1,42,Centre-Val-de-Loire,1.998985
1122.438048,12,2244,0,12,1,1,40,Centre-Val-de-Loire,1.999219
1551.687489,14,1551,0,50,1,1,83,Normandie,0.999557
663.259021,9,662,0,43,1,1,71,Nouvelle-Aquitaine,0.998102
592.309252,14,1184,0,41,0,1,63,Bretagne,1.998956
422.923149,15,845,0,7,0,1,35,Hauts-de-France,1.997999
893.796867,10,1787,0,12,0,1,36,Centre-Val-de-Loire,1.999336
1697.944001,17,3395,1,13,1,1,40,Bretagne,1.999477
1709.282172,9,3418,1,59,1,1,82,Centre-Val-de-Loire,1.99967
635.974841,6,635,0,31,1,1,63,Nouvelle-Aquitaine,0.998467
1160.583906,13,1159,0,17,1,1,48,Centre-Val-de-Loire,0.998635
904.104416,11,903,0,8,0,1,36,Bourgogne-Franche-Comte,0.998778
3996.508081,8,7992,1,20,1,1,45,Auvergne-Rhone-Alpes,1.999746
4138.470623,13,8276,1,19,1,1,45,Provence-Alpes-Cote-d-Azur,1.999773
4908.57384,16,9816,1,29,1,1,59,Occitanie,1.999766
2329.230725,15,4657,1,39,1,1,66,Bourgogne-Franche-Comte,1.999373
834.265901,12,833,0,4,0,1,32,Bourgogne-Franche-Comte,0.998483
1020.32447,11,2039,0,27,0,1,56,Occitanie,1.998384
980.448109,12,1959,0,55,0,1,83,Centre-Val-de-Loire,1.998066
509.647875,11,509,0,12,0,1,35,Nouvelle-Aquitaine,0.998729
813.947,12,813,0,41,0,1,67,Nouvelle-Aquitaine,0.998837
859.94924,17,1719,0,19,0,1,44,Bourgogne-Franche-Comte,1.998955
632.019261,6,631,0,33,0,1,64,Provence-Alpes-Cote-d-Azur,0.998387
584.91331,10,1169,0,12,1,1,43,Provence-Alpes-Cote-d-Azur,1.998587
877.315862,10,876,0,14,0,1,42,Bourgogne-Franche-Comte,0.9985
677.407706,16,1354,0,23,0,1,54,Nouvelle-Aquitaine,1.998796
1030.494096,14,2060,0,43,0,1,69,Occitanie,1.999041
605.314113,12,1209,0,44,0,1,72,Grand-Est,1.99731
2739.434104,12,2739,1,53,1,1,75,Nouvelle-Aquitaine,0.999842
823.810231,13,822,0,8,0,1,34,Bourgogne-Franche-Comte,0.997803
860.063138,12,1719,0,38,1,1,63,Occitanie,1.99869
1696.49254,15,3392,1,31,1,1,57,Nouvelle-Aquitaine,1.999419
3970.545001,15,7940,1,2,1,1,22,Nouvelle-Aquitaine,1.999725
2660.60378,12,5320,1,49,1,1,70,Nouvelle-Aquitaine,1.999546
456.264194,12,911,0,1,0,1,26,Centre-Val-de-Loire,1.99665
5065.374745,14,10130,1,25,1,1,55,Occitanie,1.999852
1177.679484,7,2355,0,22,1,1,50,Bretagne,1.999695
1893.998641,13,3787,1,56,1,1,83,Provence-Alpes-Cote-d-Azur,1.999473
1029.609801,15,2058,0,53,1,1,79,Occitanie,1.998815
532.54972,11,532,0,15,0,1,43,Bretagne,0.998968
457.779288,13,914,0,1,0,1,34,Provence-Alpes-Cote-d-Azur,1.996595
4000.320455,16,8000,1,14,1,1,37,Auvergne-Rhone-Alpes,1.99984
487.351175,9,974,0,14,0,1,43,Provence-Alpes-Cote-d-Azur,1.998559
649.916566,7,649,0,41,1,1,70,Normandie,0.99859
1319.74034,12,2638,0,1,1,1,29,Bourgogne-Franche-Comte,1.998878
728.900623,13,1457,0,63,0,1,92,Auvergne-Rhone-Alpes,1.998901
1143.758744,11,2287,0,5,1,1,30,Occitanie,1.999548
635.980715,6,635,0,31,0,1,63,Nouvelle-Aquitaine,0.998458
503.873903,15,503,0,63,0,1,88,Bretagne,0.998266
591.79182,9,1183,0,23,1,1,55,Provence-Alpes-Cote-d-Azur,1.999014
1336.736734,8,2672,0,18,1,1,45,Corse,1.998898
5199.836177,7,10398,1,16,1,1,44,Auvergne-Rhone-Alpes,1.999678
9375.637318,14,18750,1,15,1,1,49,Occitanie,1.999864
585.048946,10,1169,0,13,0,1,43,Corse,1.998123
635.744926,12,635,0,53,1,1,86,Occitanie,0.998828
4904.220438,16,9807,1,30,1,1,60,Bretagne,1.999706
1371.42428,10,1371,0,57,1,1,86,Grand-Est,0.999691
465.276461,14,929,0,58,0,1,89,Nouvelle-Aquitaine,1.996662
2859.718815,7,5718,1,47,1,1,73,Occitanie,1.999497
1122.866003,12,1122,0,48,1,1,73,Nouvelle-Aquitaine,0.999229
791.219791,12,1582,0,38,1,1,60,Hauts-de-France,1.999444
651.168218,15,1301,0,56,0,1,80,Bretagne,1.997948
424.77142,11,849,0,9,0,1,40,Normandie,1.998722
4687.509036,16,9374,1,34,1,1,63,Nouvelle-Aquitaine,1.999783
832.568885,17,832,0,3,0,1,30,Provence-Alpes-Cote-d-Azur,0.999317
712.304486,10,711,0,7,1,1,37,Nouvelle-Aquitaine,0.998169
1353.514834,13,2706,0,22,1,1,51,Nouvelle-Aquitaine,1.999239
471.209541,13,470,0,62,0,1,90,Occitanie,0.997433
1393.740465,11,2787,0,5,1,1,29,Auvergne-Rhone-Alpes,1.999655
854.240147,10,853,0,12,0,1,41,Bourgogne-Franche-Comte,0.998548
1331.440695,15,1331,0,38,1,1,69,Grand-Est,0.999669
1697.403013,17,3394,1,16,1,1,42,Centre-Val-de-Loire,1.999525
427.837536,12,855,0,7,0,1,37,Nouvelle-Aquitaine,1.998422
739.295928,14,738,0,25,1,1,57,Nouvelle-Aquitaine,0.998247
877.199081,7,1753,0,16,0,1,42,Bourgogne-Franche-Comte,1.998406
9470.980624,14,18941,1,10,1,1,44,Occitanie,1.999899
1067.233416,11,2134,0,30,1,1,55,Bretagne,1.999563
451.276815,13,901,0,8,0,1,32,Nouvelle-Aquitaine,1.996557
4188.276322,10,8375,1,11,1,1,32,Provence-Alpes-Cote-d-Azur,1.999629
465.858572,10,930,0,6,0,1,35,Provence-Alpes-Cote-d-Azur,1.996314
1288.751302,7,2576,0,8,1,1,35,Bretagne,1.998834
756.094464,14,755,0,9,1,1,42,Nouvelle-Aquitaine,0.998552
4696.433129,13,9391,1,49,1,1,82,Auvergne-Rhone-Alpes,1.999603
875.436096,9,1750,0,25,0,1,46,Centre-Val-de-Loire,1.999004
754.140704,12,1507,0,15,1,1,38,Bourgogne-Franche-Comte,1.998301
1345.561342,12,2690,0,16,1,1,48,Occitanie,1.999166
1359.482284,11,2718,0,34,1,1,62,Provence-Alpes-Cote-d-Azur,1.99929
779.946015,16,1559,0,33,0,1,57,Nouvelle-Aquitaine,1.998856
798.0032,12,797,0,4,1,1,37,Auvergne-Rhone-Alpes,0.998743
6685.35661,10,13370,1,46,1,1,68,Hauts-de-France,1.999893
860.222703,12,859,0,2,0,1,24,Nouvelle-Aquitaine,0.998579
574.091325,14,1147,0,6,0,1,33,Corse,1.99794
1362.216101,10,2723,0,48,1,1,74,Provence-Alpes-Cote-d-Azur,1.998949
411.220133,13,821,0,41,0,1,70,Hauts-de-France,1.996498
727.757829,10,1455,0,31,0,1,58,Corse,1.999291
425.387538,14,850,0,24,0,1,51,Normandie,1.998178
2058.018123,9,4115,1,9,1,1,40,Bretagne,1.999496
848.959019,15,1697,0,28,0,1,52,Auvergne-Rhone-Alpes,1.998919
857.249399,18,1714,0,32,1,1,61,Centre-Val-de-Loire,1.999418
850.174247,13,849,0,16,0,1,49,Bourgogne-Franche-Comte,0.998619
498.2624,16,498,0,48,0,1,71,Provence-Alpes-Cote-d-Azur,0.999473
2149.615972,16,4298,1,42,1,1,72,Normandie,1.999427
1470.158129,8,2940,1,30,1,1,54,Occitanie,1.999785
3616.762125,13,7233,1,1,0,1,22,Centre-Val-de-Loire,1.999855
2404.99908,15,4809,1,44,1,1,75,Auvergne-Rhone-Alpes,1.999585
1360.717101,11,2720,0,53,1,1,79,Normandie,1.998946
8774.934118,14,17549,1,47,1,1,81,Nouvelle-Aquitaine,1.999901
9416.612644,14,18832,1,48,1,1,82,Provence-Alpes-Cote-d-Azur,1.99987
1102.56933,15,2204,0,7,1,1,35,Bretagne,1.998967
453.526076,14,453,0,1,1,1,28,Nouvelle-Aquitaine,0.99884
523.468887,13,1046,0,39,1,1,71,Bretagne,1.998209
516.460374,13,515,0,65,0,1,91,Occitanie,0.997172
503.526362,11,503,0,15,0,1,37,Occitanie,0.998955
522.204734,13,1043,0,39,0,1,71,Centre-Val-de-Loire,1.997301
779.379386,16,1558,0,29,0,1,52,Corse,1.999026
1717.891152,10,3435,1,47,1,1,68,Nouvelle-Aquitaine,1.999545
2842.866637,11,2842,1,50,1,1,74,Bretagne,0.999695
4688.970969,15,9376,1,44,1,1,75,Occitanie,1.999586
704.219492,11,703,0,10,1,1,41,Nouvelle-Aquitaine,0.998268
437.761437,14,874,0,2,0,1,29,Hauts-de-France,1.996521
1523.605859,9,1523,0,40,1,1,71,Nouvelle-Aquitaine,0.999602
2382.332779,14,4763,1,52,1,1,84,Auvergne-Rhone-Alpes,1.999301
4010.833946,10,8021,1,25,1,1,51,Auvergne-Rhone-Alpes,1.999833
1938.882668,13,3877,1,49,1,1,77,Provence-Alpes-Cote-d-Azur,1.999605
9003.734027,14,18006,1,34,1,1,68,Occitanie,1.999837
8527.47558,9,17054,1,27,1,1,58,Occitanie,1.999888
471.551165,9,942,0,44,0,1,74,Normandie,1.997662
1031.41243,14,1031,0,19,1,1,49,Provence-Alpes-Cote-d-Azur,0.9996
3650.572355,9,7300,1,3,0,1,25,Centre-Val-de-Loire,1.999686
1331.937074,9,2663,0,12,1,1,38,Occitanie,1.999344
504.687956,13,503,0,54,1,1,81,Grand-Est,0.996655
1597.800532,15,3194,1,19,1,1,49,Occitanie,1.998998
2817.312023,11,2817,1,51,1,1,74,Centre-Val-de-Loire,0.999889
465.961388,9,931,0,40,0,1,71,Centre-Val-de-Loire,1.99802
604.636258,10,603,0,54,0,1,85,Centre-Val-de-Loire,0.997294
913.824916,9,913,0,13,0,1,36,Provence-Alpes-Cote-d-Azur,0.999097
5879.581298,16,11758,1,26,1,1,56,Hauts-de-France,1.999802
4089.381615,8,8178,1,4,1,1,24,Nouvelle-Aquitaine,1.999813
448.607904,13,896,0,6,0,1,31,Bourgogne-Franche-Comte,1.99729
1192.540181,12,1191,0,24,1,1,58,Centre-Val-de-Loire,0.998708
4102.494692,9,8204,1,3,0,1,23,Provence-Alpes-Cote-d-Azur,1.999759
465.882725,11,930,0,14,0,1,36,Nouvelle-Aquitaine,1.996211
506.569127,14,506,0,63,0,1,89,Bretagne,0.998877
1346.500308,17,2692,0,43,1,1,69,Provence-Alpes-Cote-d-Azur,1.999257
861.553084,13,1722,0,23,0,1,47,Auvergne-Rhone-Alpes,1.998716
2402.280592,14,4803,1,55,1,1,85,Bourgogne-Franche-Comte,1.99935
1465.373084,8,2930,1,27,1,1,57,Bourgogne-Franche-Comte,1.999491
411.926611,13,823,0,28,0,1,62,Bretagne,1.997929
2474.679391,15,4949,1,63,1,1,86,Auvergne-Rhone-Alpes,1.999855
5093.485076,10,10186,1,15,1,1,45,Auvergne-Rhone-Alpes,1.99981
5299.817797,8,10599,1,47,1,1,69,Auvergne-Rhone-Alpes,1.99988
1430.569562,15,1429,0,16,1,1,41,Normandie,0.998903
1922.337901,16,3843,1,13,1,1,35,Provence-Alpes-Cote-d-Azur,1.999128
414.19277,10,828,0,20,0,1,54,Hauts-de-France,1.999069
1697.983647,17,3395,1,13,1,1,40,Nouvelle-Aquitaine,1.99943
837.32044,12,1673,0,55,1,1,82,Bourgogne-Franche-Comte,1.99804
1909.462107,13,3818,1,46,1,1,76,Provence-Alpes-Cote-d-Azur,1.999516
2343.96809,14,4687,1,51,1,1,83,Nouvelle-Aquitaine,1.999601
2225.871097,15,4450,1,48,1,1,74,Normandie,1.999217
640.339395,7,639,0,38,0,1,71,Nouvelle-Aquitaine,0.997908
1002.966328,13,1002,0,21,1,1,52,Provence-Alpes-Cote-d-Azur,0.999037
463.825937,15,926,0,47,0,1,75,Provence-Alpes-Cote-d-Azur,1.996439
628.746169,11,628,0,47,0,1,82,Centre-Val-de-Loire,0.998813
1446.605828,12,1445,0,7,1,1,32,Nouvelle-Aquitaine,0.99889
650.706783,15,1300,0,50,0,1,81,Nouvelle-Aquitaine,1.997828
823.881513,14,823,0,8,0,1,33,Normandie,0.99893
1392.136973,9,1392,0,61,1,1,91,Nouvelle-Aquitaine,0.999902
606.411643,14,1211,0,55,0,1,86,Bretagne,1.996993
810.188041,17,1619,0,34,1,1,69,Centre-Val-de-Loire,1.998302
818.989298,12,818,0,11,0,1,43,Nouvelle-Aquitaine,0.998792
474.853782,6,949,0,65,0,1,87,Bretagne,1.99851
5458.729091,11,10917,1,41,1,1,67,Bourgogne-Franche-Comte,1.999916
649.326982,8,648,0,43,0,1,73,Occitanie,0.997956
511.936222,15,511,0,46,0,1,71,Nouvelle-Aquitaine,0.998171
696.093394,12,1391,0,18,0,1,48,Normandie,1.998295
1337.507127,16,2674,0,19,1,1,39,Nouvelle-Aquitaine,1.999242
1231.261328,8,1230,0,45,1,1,66,Centre-Val-de-Loire,0.998976
1420.378876,8,2840,1,20,1,1,45,Occitanie,1.999467
876.119059,11,875,0,2,0,1,21,Nouvelle-Aquitaine,0.998723
1872.093623,11,3743,1,46,1,1,70,Provence-Alpes-Cote-d-Azur,1.999366
1515.780933,12,3031,1,27,1,1,56,Bourgogne-Franche-Comte,1.999629
1957.697155,12,3914,1,51,1,1,77,Provence-Alpes-Cote-d-Azur,1.999288
639.504622,10,1278,0,53,0,1,83,Provence-Alpes-Cote-d-Azur,1.998422
1158.221562,9,2316,0,4,1,1,28,Occitanie,1.999617
771.723123,18,1542,0,46,0,1,74,Corse,1.998126
8085.728701,11,16170,1,52,1,1,82,Centre-Val-de-Loire,1.99982
1707.776551,8,3415,1,45,1,1,69,Nouvelle-Aquitaine,1.999676
414.229292,10,828,0,13,0,1,47,Centre-Val-de-Loire,1.998893
1299.904875,7,2599,0,6,1,1,32,Corse,1.999377
1175.110049,11,1174,0,38,1,1,70,Centre-Val-de-Loire,0.999055
3920.469119,6,7840,1,8,1,1,29,Provence-Alpes-Cote-d-Azur,1.999761
1898.984305,15,3797,1,26,1,1,50,Hauts-de-France,1.99949
1108.963206,12,2217,0,7,1,1,36,Bretagne,1.999165
417.934158,10,417,0,12,1,1,43,Nouvelle-Aquitaine,0.997765
1252.04244,14,1251,0,40,1,1,66,Centre-Val-de-Loire,0.999167
4229.203875,13,8457,1,19,1,1,43,Nouvelle-Aquitaine,1.999667
1695.994548,12,3391,1,63,1,1,88,Nouvelle-Aquitaine,1.999417
866.080187,11,865,0,4,0,1,25,Provence-Alpes-Cote-d-Azur,0.998753
2779.456933,13,5558,1,12,1,1,42,Nouvelle-Aquitaine,1.999671
4167.412231,13,8334,1,15,1,1,40,Nouvelle-Aquitaine,1.999802
889.687704,12,888,0,13,0,1,45,Bourgogne-Franche-Comte,0.998103
1382.419481,13,2764,0,4,1,1,35,Provence-Alpes-Cote-d-Azur,1.999393
520.349436,14,520,0,37,0,1,63,Occitanie,0.999328
1136.50672,12,2272,0,12,1,1,40,Bretagne,1.999108
779.598584,16,1558,0,30,0,1,54,Hauts-de-France,1.998464
807.229157,16,1613,0,33,1,1,68,Bourgogne-Franche-Comte,1.998193
1716.19891,9,3432,1,57,1,1,79,Bretagne,1.999768
703.544593,10,1406,0,52,0,1,85,Auvergne-Rhone-Alpes,1.998452
4195.908358,12,8391,1,14,1,1,35,Auvergne-Rhone-Alpes,1.999805
855.465597,17,1710,0,19,0,1,45,Centre-Val-de-Loire,1.998911
713.490322,13,1426,0,43,0,1,75,Auvergne-Rhone-Alpes,1.998626
522.294454,14,521,0,53,0,1,75,Occitanie,0.997522
4679.859677,10,9358,1,33,1,1,61,Bretagne,1.999633
574.900398,13,1149,0,4,0,1,31,Nouvelle-Aquitaine,1.998607
602.50971,14,1204,0,55,0,1,86,Nouvelle-Aquitaine,1.998308
950.398665,11,949,0,24,0,1,50,Nouvelle-Aquitaine,0.998528
461.841603,13,922,0,11,0,1,36,Nouvelle-Aquitaine,1.996355
1135.129029,9,2269,0,16,1,1,44,Occitanie,1.998892
812.334491,10,1624,0,50,0,1,76,Bourgogne-Franche-Comte,1.999176
1328.984604,10,2657,0,8,1,1,33,Centre-Val-de-Loire,1.999271
959.306589,11,958,0,19,1,1,48,Centre-Val-de-Loire,0.998638
2809.9403,8,5619,1,35,1,1,66,Nouvelle-Aquitaine,1.999687
468.931325,15,468,0,8,1,1,34,Provence-Alpes-Cote-d-Azur,0.998014
415.801669,10,831,0,14,0,1,47,Bretagne,1.998549
714.168202,12,713,0,9,1,1,42,Auvergne-Rhone-Alpes,0.998364
470.549538,10,940,0,26,0,1,52,Bourgogne-Franche-Comte,1.997664
862.558991,11,1724,0,26,0,1,49,Centre-Val-de-Loire,1.998704
1373.669948,16,1372,0,47,1,1,73,Bretagne,0.998784
1045.641398,14,2090,0,22,1,1,47,Auvergne-Rhone-Alpes,1.998773
3950.918531,9,7901,1,3,1,1,25,Nouvelle-Aquitaine,1.999788
610.436835,13,1220,0,55,0,1,86,Nouvelle-Aquitaine,1.998569
2019.657052,8,4038,1,16,1,1,44,Grand-Est,1.999349
2324.066141,14,4647,1,51,1,1,80,Auvergne-Rhone-Alpes,1.999513
2575.006472,13,5149,1,58,1,1,79,Bourgogne-Franche-Comte,1.999607
631.946102,14,1263,0,33,0,1,63,Provence-Alpes-Cote-d-Azur,1.998588
4712.39487,8,9424,1,5,1,1,27,Bretagne,1.999832
1348.908656,14,2697,0,21,1,1,47,Nouvelle-Aquitaine,1.999394
859.692709,12,858,0,3,0,1,29,Bourgogne-Franche-Comte,0.998031
1352.100321,12,2703,0,12,1,1,45,Centre-Val-de-Loire,1.999112
1327.710234,10,2654,0,7,1,1,31,Provence-Alpes-Cote-d-Azur,1.99893
1179.091898,14,2357,0,9,1,1,32,Occitanie,1.998996
461.637251,13,922,0,9,0,1,36,Normandie,1.997239
2315.154282,14,4629,1,50,1,1,82,Nouvelle-Aquitaine,1.999435
980.344104,10,980,0,13,1,1,37,Nouvelle-Aquitaine,0.999649
410.01539,12,409,0,22,1,1,54,Corse,0.997524
635.915835,6,635,0,32,1,1,65,Occitanie,0.99856
451.697147,15,451,0,6,1,1,33,Bretagne,0.998457
1172.520178,8,2344,0,18,1,1,42,Bretagne,1.999113
5174.466104,12,10348,1,31,1,1,58,Occitanie,1.99982
8323.961982,7,16647,1,14,1,1,42,Bourgogne-Franche-Comte,1.999889
6896.399797,6,13791,1,61,1,1,83,Bretagne,1.999739
5244.122402,7,10487,1,27,1,1,56,Auvergne-Rhone-Alpes,1.999763
2102.686751,16,4204,1,27,1,1,56,Bourgogne-Franche-Comte,1.999347
605.195466,12,1209,0,45,0,1,72,Nouvelle-Aquitaine,1.997702
1004.92116,13,1004,0,22,0,1,52,Normandie,0.999083
1318.588161,11,2636,0,26,0,1,51,Occitanie,1.999108
605.425688,8,604,0,49,0,1,80,Normandie,0.997645
4659.373912,16,9317,1,31,1,1,60,Auvergne-Rhone-Alpes,1.999625
424.949379,11,849,0,8,0,1,39,Bretagne,1.997885
986.643533,10,1972,0,39,0,1,71,Centre-Val-de-Loire,1.998696
1521.421527,16,3042,1,19,1,1,51,Occitanie,1.999446
497.313187,17,497,0,62,0,1,85,Occitanie,0.99937
885.486253,7,1770,0,8,0,1,37,Nouvelle-Aquitaine,1.998902
528.557967,14,1056,0,34,1,1,67,Centre-Val-de-Loire,1.997889
876.45368,7,1752,0,17,0,1,43,Auvergne-Rhone-Alpes,1.998965
540.073674,15,539,0,67,0,1,90,Occitanie,0.998012
5295.032733,14,10589,1,49,1,1,71,Auvergne-Rhone-Alpes,1.999799
1536.240646,14,3071,1,27,1,1,53,Bourgogne-Franche-Comte,1.999036
1296.724766,7,2592,0,6,1,1,32,Bretagne,1.998882
846.178703,12,845,0,4,0,1,25,Bourgogne-Franche-Comte,0.998607
4140.048693,13,8279,1,10,1,1,31,Auvergne-Rhone-Alpes,1.999735
881.889912,8,1763,0,12,1,1,42,Nouvelle-Aquitaine,1.999116
825.027226,14,824,0,8,0,1,33,Bourgogne-Franche-Comte,0.998755
4420.772873,10,8841,1,65,1,1,85,Provence-Alpes-Cote-d-Azur,1.999877
1338.554079,15,2676,0,20,1,1,41,Normandie,1.999172
461.255785,13,921,0,7,0,1,35,Centre-Val-de-Loire,1.996723
965.028642,9,964,0,9,1,1,29,Provence-Alpes-Cote-d-Azur,0.998934
5100.844384,16,10201,1,34,1,1,61,Auvergne-Rhone-Alpes,1.999865
1712.413931,9,3424,1,58,1,1,81,Auvergne-Rhone-Alpes,1.999517
9535.850474,14,19071,1,8,1,1,42,Provence-Alpes-Cote-d-Azur,1.999926
852.508978,12,851,0,2,0,1,24,Normandie,0.99823
540.37379,15,539,0,67,0,1,90,Occitanie,0.997458
6964.577767,6,13928,1,56,1,1,78,Provence-Alpes-Cote-d-Azur,1.999834
433.401474,9,432,0,6,1,1,37,Occitanie,0.996766
758.786538,13,1517,0,23,0,1,47,Bourgogne-Franche-Comte,1.999245
2684.57286,12,5368,1,38,1,1,64,Nouvelle-Aquitaine,1.999573
1417.099673,10,1416,0,16,1,1,42,Auvergne-Rhone-Alpes,0.999224
2107.95348,12,4214,1,12,1,1,45,Occitanie,1.999095
1158.621256,13,1158,0,16,1,1,47,Centre-Val-de-Loire,0.999464
1041.808963,11,2082,0,8,1,1,33,Auvergne-Rhone-Alpes,1.998447
691.075656,11,690,0,14,1,1,47,Occitanie,0.998444
8841.086969,14,17681,1,47,1,1,81,Centre-Val-de-Loire,1.999867
1710.196339,17,3419,1,6,1,1,29,Centre-Val-de-Loire,1.999186
2600.023312,13,5199,1,56,1,1,77,Centre-Val-de-Loire,1.999597
472.797465,16,472,0,18,0,1,43,Grand-Est,0.998313
853.068574,17,1705,0,51,1,1,82,Bourgogne-Franche-Comte,1.998667
884.85594,7,1769,0,8,0,1,38,Bourgogne-Franche-Comte,1.999195
4214.915438,15,8429,1,21,1,1,48,Provence-Alpes-Cote-d-Azur,1.999803
1959.971,12,3919,1,56,1,1,81,Provence-Alpes-Cote-d-Azur,1.999519
456.495212,14,456,0,1,1,1,27,Grand-Est,0.998915
869.134601,8,1737,0,24,0,1,47,Nouvelle-Aquitaine,1.99854
599.298618,15,1197,0,55,0,1,85,Grand-Est,1.997335
469.77875,8,938,0,33,0,1,60,Nouvelle-Aquitaine,1.996685
1991.288478,10,3982,1,30,1,1,59,Provence-Alpes-Cote-d-Azur,1.99971
548.018534,15,1095,0,42,1,1,72,Normandie,1.998108
1713.261017,10,3426,1,48,1,1,71,Corse,1.999695
1088.395465,9,2176,0,43,1,1,68,Bretagne,1.999273
652.327985,16,1304,0,55,0,1,80,Nouvelle-Aquitaine,1.998994
1721.575648,14,3442,1,18,1,1,37,Nouvelle-Aquitaine,1.999331
820.226299,13,819,0,23,0,1,47,Nouvelle-Aquitaine,0.998505
1117.080187,12,2233,0,16,1,1,45,Hauts-de-France,1.998961
713.79739,9,713,0,13,1,1,38,Centre-Val-de-Loire,0.998883
785.379569,14,1570,0,33,1,1,55,Auvergne-Rhone-Alpes,1.999033
500.2148,17,500,0,63,0,1,86,Grand-Est,0.999571
637.210492,9,636,0,50,0,1,78,Normandie,0.9981
781.246777,16,1562,0,27,0,1,51,Occitanie,1.999368
3919.766431,6,7839,1,8,0,1,29,Nouvelle-Aquitaine,1.999864
695.917148,14,1391,0,8,0,1,38,Auvergne-Rhone-Alpes,1.998801
4211.310196,12,8421,1,22,1,1,45,Auvergne-Rhone-Alpes,1.999615
852.355068,14,851,0,7,0,1,34,Nouvelle-Aquitaine,0.99841
3971.569683,16,7942,1,1,1,1,21,Auvergne-Rhone-Alpes,1.999713
524.14976,14,523,0,56,0,1,78,Occitanie,0.997806
4618.764152,15,9236,1,28,1,1,56,Occitanie,1.999669
1309.418367,9,2618,0,3,1,1,28,Nouvelle-Aquitaine,1.999361
4232.258529,13,8463,1,18,1,1,42,Auvergne-Rhone-Alpes,1.999642
411.801628,12,823,0,36,0,1,66,Centre-Val-de-Loire,1.998535
1357.498051,13,2714,0,54,1,1,82,Provence-Alpes-Cote-d-Azur,1.999266
727.268887,14,1454,0,60,0,1,89,Bourgogne-Franche-Comte,1.999261
4593.543108,13,9186,1,52,1,1,78,Auvergne-Rhone-Alpes,1.999764
1095.595251,13,2191,0,17,1,1,46,Occitanie,1.999826
1045.489442,12,2090,0,10,1,1,35,Provence-Alpes-Cote-d-Azur,1.999064
2937.522685,13,2937,1,41,1,1,65,Occitanie,0.999822
1299.308225,11,1298,0,34,1,1,59,Grand-Est,0.998993
604.27586,11,1208,0,33,0,1,55,Nouvelle-Aquitaine,1.999087
767.799958,18,1534,0,46,0,1,75,Auvergne-Rhone-Alpes,1.997916
530.124337,16,1059,0,10,1,1,40,Grand-Est,1.997645
1209.613564,10,2418,0,34,1,1,69,Bretagne,1.998986
1090.75961,13,2181,0,17,1,1,46,Nouvelle-Aquitaine,1.999524
1062.124729,12,2123,0,55,1,1,77,Bretagne,1.998824
515.602359,12,1030,0,36,0,1,67,Normandie,1.997663
987.932534,10,1974,0,37,1,1,70,Centre-Val-de-Loire,1.998112
1468.775785,8,2937,1,29,1,1,57,Occitanie,1.999624
1000.139893,12,1999,0,49,0,1,76,Centre-Val-de-Loire,1.99872
412.171471,13,823,0,40,0,1,74,Bretagne,1.996742
5305.825027,10,10611,1,49,1,1,70,Auvergne-Rhone-Alpes,1.999877
3964.654405,13,7928,1,38,1,1,69,Nouvelle-Aquitaine,1.99967
